Price,Miles,Trim,Year,Vin
159995,3686,Carrera-S,2020,WP0CB2A91LS263655
159991,5859,Carrera-S,2020,WP0CB2A99LS263306
136995,19231,Carrera-S,2020,WP0AB2A91LS227505
79995,38308,Carrera-S,2013,WP0AB2A90DS122682
91995,9351,Carrera-S,2013,WP0CB2A92DS155613
46980,77505,Turbo,2002,WP0AB29962S686080
129110,33490,Turbo,2017,WP0CD2A90HS178694
127099,24018,Turbo,2014,WP0AD2A99ES167115
72900,35508,Turbo,2007,WP0AD29957S784342
71675,66738,Turbo,2008,WP0AD29938S783319
57999,74212,Turbo,2008,WP0CD299X8S788204
134000,16415,Turbo,2016,WP0AD2A92GS166407
72532,48066,Turbo,2007,WP0AD29937S783528
74995,28019,Turbo,2008,WP0CD29998S789070
166481,4311,Turbo,2019,WP0AD2A92KS140978
133991,25276,Turbo,2017,WP0AD2A95HS166239
124898,20032,Turbo,2014,WP0AD2A92ES166940
107940,11768,Turbo,2012,WP0AD2A91CS766295
57995,59749,Turbo,2004,WP0CB29964S675270
82500,20231,Turbo,2008,WP0CD29928S789038
139699,24392,Turbo,2017,WP0CD2A90HS178520
88995,17358,Turbo,2009,WP0CD29999S773288
159900,15205,Turbo,2019,WP0AD2A95KS140487
182999,2013,Turbo,2019,WP0AD2A95KS140781
126950,13596,Turbo,2015,WP0AD2A91FS166509
161000,7838,Turbo,2019,WP0AD2A9XKS140064
45990,72933,Turbo,2001,WP0AB29981S687133
79901,35269,Turbo,2009,WP0CD29989S773508
67598,43477,Turbo,2004,WP0AB29964S685174
79850,41900,Turbo,2008,WP0CD29918S789046
124999,58286,Turbo,2016,WP0CD2A96GS178200
184900,3816,Turbo,2018,WP0AD2A95JS156154
135000,10612,Turbo,2015,WP0AD2A9XFS166718
79495,9253,Turbo,2002,WP0AB299X2S687409
69986,52685,Turbo,2008,WP0CD29988S788749
62999,34515,Turbo,2004,WP0CB29944S676174
135900,13014,Turbo,2015,WP0AD2A9XFS166654
89900,12833,Turbo,2008,WP0AD29928S783845
86888,12645,Turbo,2007,WP0AD299X7S784479
119995,20355,Turbo,2015,WP0CD2A91FS178264
51900,104127,Turbo,2004,WP0CB29904S676138
139900,11196,Turbo,2015,WP0AD2A99FS166774
94495,66142,Turbo,2015,WP0CD2A98FS172171
63999,68246,Turbo,2009,WP0AD29999S766350
60000,41000,Turbo,2004,WP0CB29994S675344
174900,3949,Turbo,2019,WP0AD2A96KS140949
139900,12228,Turbo,2014,WP0AD2A91ES167397
315000,1198,Turbo,2018,WP0AD2A96JS156972
75800,44794,Turbo,2007,WP0AD299X7S784210
189990,18462,Turbo,2019,WP0CD2A92KS144635
121940,18591,Turbo,2013,WP0CD2A94DS773123
71115,60252,Turbo,2008,WP0CD29978S789634
169998,11078,Turbo,2018,WP0AD2A96JS156468
224065,5097,Turbo,2019,WP0CD2A90KS144214
165000,16994,Turbo,2018,WP0CD2A94JS162083
189895,5456,Turbo,2018,WP0CD2A9XJS162086
61990,31147,Turbo,2004,WP0CB29964S676774
64950,69869,Turbo,2007,WP0AD299X7S783753
139900,16154,Turbo,2016,WP0AD2A96GS166555
190000,27982,Turbo,1996,WP0AC2998TS375457
85995,47016,Turbo,2008,WP0CD29978S708146
88995,19842,Turbo,2004,WP0AB29984S685130
154980,29262,Turbo,2018,WP0CD2A97JS162112
89995,44924,Turbo,2008,WP0CD29908S788227
179900,6545,Turbo,2019,WP0AD2A90KS140106
85850,43272,Turbo,2007,WP0AD29967S783278
129881,37815,Turbo,2015,WP0AD2A97FS167082
224900,29129,Turbo,1989,WP0EB0931KS070126
99991,11016,Turbo,2009,WP0CD29959S773174
59785,61350,Turbo,2002,WP0AB29972S686329
169900,5930,Turbo,2018,WP0AD2A99JS156853
149995,18391,Turbo,2017,WP0AD2A91HS166318
109000,22467,Turbo,2008,WP0CD29908S788759
107000,10465,Turbo,2008,WP0AD29978S783968
299000,70853,Turbo,1994,WP0AC2961RS480274
223911,18405,Turbo,1991,WP0AA2967MS480259
199950,50908,Turbo,1996,WP0AC2995TS375190
110000,60252,Turbo,2007,WP0AD29987S785761
89900,12844,Turbo,2008,WP0CD29958S789230
97000,14510,Turbo,2009,WP0AD29999S766512
169991,7782,Turbo,2018,WP0AD2A90JS156983
142895,13761,Turbo,2015,WP0AD2A93FS160291
74888,51200,Turbo,2008,WP0AD29988S783820
55000,80445,Turbo,2001,WP0AB29981S687438
60950,64289,Turbo,2003,WP0AB29943S686709
72850,39650,Turbo,2002,WP0AB29972S685875
163994,8536,Turbo,2018,WP0AD2A91JS156197
127900,28726,Turbo,2015,WP0AD2A91FS166915
124911,43359,Turbo,2015,WP0AD2A99FS160120
96987,23831,Turbo,2008,WP0CD29948S708458
88990,35528,Turbo,2008,WP0AD29988S783199
117750,50307,Turbo,1987,WP0EB0934HS070162
148888,61407,Turbo,1988,WP0EB093XJS070463
134995,17003,Turbo,2016,WP0AD2A95GS166465
210000,499,Turbo,2019,WP0CD2A9XKS144723
53993,44252,Turbo,2001,WP0AB29941S687663
298900,12512,Turbo,1988,WP0JB0936JS050340
199995,2678,Turbo,2019,WP0AD2A98KS140192
184995,32459,Turbo,1987,WP0JB093XHS051517
49998,96187,Turbo,2001,WP0AB29921S685068
79950,20096,Turbo,2002,WP0AB299X2S687328
128900,19692,Turbo,2010,WP0CD2A97AS773368
239000,30150,Turbo,1989,WP0JB0932KS050501
79950,20096,Turbo,2002,WP0AB299X2S687328
89000,34645,Turbo,2007,WP0AD29967S786844
127888,23928,Turbo,2011,WP0CD2A93BS773532
54500,52119,Turbo,2001,WP0AB29931S687119
195000,32907,Turbo,2017,WP0CD2A97HS178286
129800,14546,Turbo,2014,WP0AD2A9XES167088
169000,15056,Turbo,2018,WP0AD2A91JS156412
175210,43404,Turbo,1986,WP0JB0933GS051373
109998,6555,Turbo,2008,WP0AD29928S784171
81900,29760,Turbo,2004,WP0CB29904S675992
119000,20073,Turbo,2009,WP0CD29949S773344
58888,66527,Turbo,2004,WP0CB29904S676057
249995,14000,Turbo,1996,WP0AC2995TS376243
118850,63967,Turbo,1988,WP0JB0936JS050189
135000,39528,Turbo,2015,WP0AD2A96FS160110
219950,40548,Turbo,1997,WP0AC2994VS375166
176900,3312,Turbo,2018,WP0AD2A92JS156094
105000,35400,Turbo,1987,WP0JB0930HS050456
136250,34293,Turbo,1988,WP0JB0937JS050170
127900,13371,Turbo,2011,WP0CD2A94BS773619
192041,26317,Turbo,2019,WP0CD2A92KS144263
84900,27372,Turbo,2001,WP0AB29941S687243
207999,12050,Turbo,2018,WP0AD2A95JS156087
152000,23705,Turbo,2017,WP0CD2A91HS178946
134995,49064,Turbo,1987,WP0JB093XHS050237
96995,60096,Turbo,2015,WP0AD2A92FS160332
124997,30570,Turbo,2015,WP0AD2A95FS160227
169997,73670,Turbo,1997,WP0AC299XVS375298
111995,65111,Turbo,2017,WP0AD2A90HS166651
177991,8081,Turbo,2019,WP0AD2A94KS140142
274000,197,Turbo,2018,WP0AD2A94JS156601
170000,5000,Turbo,2018,WP0AD2A92JS156631
92350,64986,Turbo,2011,WP0CD2A93BS773482
139750,8209,Turbo,2014,WP0AD2A94ES166728
149991,14388,Turbo,2014,WP0AD2A97ES167551
205000,1407,Turbo,2019,WP0CD2A98KS144753
66950,109500,Turbo,2008,WP0AD29938S783224
69500,20915,Turbo,2004,WP0CB29994S675800
172900,12101,Turbo,2017,WP0AD2A95HS167147
129563,20149,Turbo,2015,WP0AD2A96FS166439
169000,3801,Turbo,2018,WP0CD2A98JS162443
92900,29513,Turbo,2009,WP0CD29959S773367
145851,7420,Turbo,2015,WP0AD2A9XFS166671
349000,9453,Turbo,1997,WP0AC2999VS375681
76888,35319,Turbo,2002,WP0AB29942S685476
46500,57896,Carrera-4S,2007,WP0CB29997S776288
42983,100328,Carrera-4S,2007,WP0AB29917S731336
46680,97323,Carrera-4S,2009,WP0AB29969S722442
36995,147265,Carrera-4S,2007,WP0AB29957S732988
79455,62057,Carrera-4S,2015,WP0AB2A93FS124123
31900,82722,Carrera-4S,2003,WP0AA29903S620712
145955,1003,Carrera-4S,2020,WP0AB2A96LS228259
97484,48528,Carrera-4S,2016,WP0CB2A90GS154612
89900,15575,Carrera-4S,2014,WP0CB2A95ES154716
83900,31421,Carrera-4S,2013,WP0AB2A90DS121273
79987,64742,Carrera-4S,2013,WP0AB2A92DS121193
44900,52000,Carrera-4S,2004,WP0AA299X4S621268
137440,8198,Carrera-4S,2020,WP0AB2A94LS228146
127900,9161,Carrera-4S,2018,WP0AB2A99JS123082
157399,1545,Carrera-4S,2020,WP0CB2A99LS262463
153981,2514,Carrera-4S,2020,WP0AB2A96LS227158
120990,14522,Carrera-4S,2018,WP0CB2A90JS147747
52900,40224,Carrera-4S,2007,WP0CB29947S777445
164988,3898,Carrera-4S,2020,WP0AB2A96LS227435
131000,27004,Carrera-4S,2017,WP0CB2A90HS156393
86900,29732,Carrera-4S,2014,WP0CB2A90ES154106
149000,9109,Carrera-4S,2017,WP0CB2A9XHS154327
69900,34656,Carrera-4S,2007,WP0AB29977S732605
143900,12374,Carrera-4S,2017,WP0CB2A9XHS155378
68850,59622,Carrera-4S,2009,WP0AB29909S722582
54960,46558,Carrera-4S,2006,WP0CB299X6S767484
133999,3100,Carrera-4S,2019,WP0AB2A9XKS114750
159990,5941,Carrera-4S,2020,WP0AB2A9XLS225784
146499,6801,Carrera-4S,2020,WP0AB2A90LS228757
179990,3602,Carrera-4S,2020,WP0AB2A91LS225544
125990,12991,Carrera-4S,2019,WP0AB2A90KS114465
130800,12548,Carrera-4S,2017,WP0CB2A91HS154362
54900,61752,Carrera-4S,2008,WP0CB29918S775282
41995,58164,Carrera-4S,2004,WP0CA29914S651154
119699,4205,Carrera-4S,2018,WP0AB2A90JS123486
135955,14930,Carrera-4S,2019,WP0AB2A92KS115228
94984,7465,Carrera-4S,2015,WP0CB2A93FS143148
125788,11756,Carrera-4S,2017,WP0CB2A99HS154710
122500,10731,Carrera-4S,2017,WP0CB2A95HS154476
69000,13662,Carrera-4S,2008,WP0AB29988S730427
115897,33009,Carrera-4S,2017,WP0CB2A93HS155173
133991,14051,Carrera-4S,2017,WP0CB2A91HS154443
134991,8263,Carrera-4S,2018,WP0CB2A94JS147587
159100,8904,Carrera-4S,2020,WP0AB2A90LS225616
52850,42293,Carrera-4S,2003,WP0AA29953S622312
45900,54946,Carrera-4S,2004,WP0CA29934S652516
79900,25828,Carrera-4S,2012,WP0AB2A96CS720936
48995,55091,Carrera-4S,2005,WP0CA29945S650226
109990,33108,Carrera-4S,2017,WP0AB2A93HS123623
114772,9529,Carrera-4S,2017,WP0AB2A94HS122982
48977,45698,Carrera-4S,2007,WP0CB29987S775231
82900,43384,Carrera-4S,2013,WP0AB2A92DS121484
63900,48118,Carrera-4S,2009,WP0CB29979S756012
110000,11718,Carrera-4S,2017,WP0AB2A91HS125175
154900,7675,Carrera-4S,2020,WP0AB2A91LS228413
169000,740,Carrera-4S,2021,WP0AB2A93MS221142
59991,54592,Carrera-4S,2008,WP0CB299X8S777208
48888,51844,Carrera-4S,2004,WP0CA29944S653092
64300,34201,Carrera-4S,2008,WP0CB299X8S776463
143990,1535,Carrera-4S,2020,WP0AB2A97LS225550
161900,2113,Carrera-4S,2020,WP0AB2A91LS227035
64999,67980,Carrera-4S,2011,WP0CB2A98BS754402
39999,84012,Carrera-4S,2004,WP0AA29974S620997
47500,83750,Carrera-4S,2003,WP0AA29943S621801
159981,2566,Carrera-4S,2020,WP0CB2A99LS262284
99688,26065,Carrera-4S,2017,WP0AB2A99HS123352
99991,35750,Carrera-4S,2015,WP0CB2A93FS154456
92900,44538,Carrera-4S,2017,WP0AB2A92HS123936
55997,21793,Carrera-4S,2005,WP0CA29945S650128
59990,61754,Carrera-4S,2009,WP0CB29939S755083
149000,1152,Carrera-4S,2020,WP0AB2A94LS228776
89995,17795,Carrera-4S,2015,WP0AB2A9XFS124247
163788,1788,Carrera-4S,2020,WP0CB2A95LS264615
94900,40256,Carrera-4S,2015,WP0CB2A96FS155150
109900,18666,Carrera-4S,2017,WP0AB2A94HS124313
84500,16935,Carrera-4S,2009,WP0AB299X9S722069
127995,19602,Carrera-4S,2017,WP0AB2A9XHS124493
79995,23381,Carrera-4S,2010,WP0CB2A95AS754551
129900,19351,Carrera-4S,2017,WP0AB2A93HS122889
129995,15192,Carrera-4S,2019,WP0AB2A94KS115229
87995,22438,Carrera-4S,2014,WP0CB2A94ES155615
49990,18008,Carrera-4S,2004,WP0CA299X4S651847
59900,8792,Carrera-4S,2004,WP0CA29924S652068
149895,3149,Carrera-4S,2020,WP0AB2A9XLS225462
173900,9499,Carrera-4S,2020,WP0CB2A93LS263219
169800,4249,Carrera-4S,2020,WP0AB2A93LS227912
74990,64708,Carrera-4S,2014,WP0AB2A97ES121028
85996,31859,Carrera-4S,2013,WP0AB2A94DS121096
129900,11197,Carrera-4S,2019,WP0AB2A95KS114462
152700,14123,Carrera-4S,2020,WP0AB2A9XLS227745
161981,7118,Carrera-4S,2020,WP0CB2A94LS262709
159000,1597,Carrera-4S,2019,WP0CB2A92KS136802
47997,42314,Carrera-4S,2004,WP0CA29914S650134
89480,18607,Carrera-4S,2013,WP0AB2A98DS122087
129999,4125,Carrera-4S,2018,WP0AB2A97JS122593
129998,21134,Carrera-4S,2018,WP0AB2A93JS123191
165250,13259,Carrera-4S,2020,WP0AB2A99LS227512
164999,10233,Carrera-4S,2020,WP0CB2A9XLS263153
159988,3228,Carrera-4S,2020,WP0AB2A99LS227347
139991,13617,Carrera-4S,2019,WP0AB2A97KS115080
59900,52351,Carrera-4S,2008,WP0AB299X8S730574
128451,19519,Carrera-4S,2017,WP0CB2A99HS155923
99000,29405,Carrera-4S,2017,WP0AB2A99HS123240
109990,40521,Carrera-4S,2018,WP0AB2A98JS123462
55990,54663,Carrera-4S,2010,WP0CB2A98AS754186
151900,6697,Carrera-4S,2020,WP0AB2A98LS229767
83389,41552,Carrera-4S,2013,WP0AB2A93DS121171
67995,28522,Carrera-4S,2011,WP0CB2A99BS754571
139998,3898,Carrera-4S,2019,WP0AB2A98KS115427
176990,2970,Carrera-4S,2020,WP0CB2A94LS264203
89998,28703,Carrera-4S,2014,WP0AB2A94ES120564
39984,53950,Carrera-4S,2004,WP0CA29974S651319
97920,15630,Carrera-4S,2014,WP0CB2A9XES155294
144900,7986,Carrera-4S,2020,WP0AB2A90LS229021
157990,4699,Carrera-4S,2020,WP0CB2A9XLS264416
134900,6918,Carrera-4S,2017,WP0CB2A95HS154333
135000,1847,Carrera-4S,2017,WP0AB2A95HS122795
162000,8163,Carrera-4S,2020,WP0AB2A95LS225336
79758,41563,Carrera-4S,2009,WP0CB29919S756071
99955,42113,Carrera-4S,2018,WP0AB2A96JS122956
135991,5748,Carrera-4S,2017,WP0CB2A91HS154653
163898,3348,Carrera-4S,2020,WP0AB2A98LS228439
119999,8479,Carrera-4S,2018,WP0AB2A96JS122505
168955,15572,Carrera-4S,2020,WP0CB2A90LS263730
113991,8863,Carrera-4S,2016,WP0CB2A91GS154389
136900,4344,Carrera-4S,2019,WP0AB2A94KS115442
49985,39071,Carrera-4S,2002,WP0AA29932S622789
137495,12619,Carrera-4S,2019,WP0AB2A94KS115165
64900,18357,Carrera-4S,2004,WP0AA29914S621353
121989,39649,GT3,2015,WP0AC2A98FS184251
189990,5138,GT3,2016,WP0AF2A99GS192092
240000,1308,GT3,2016,WP0AF2A97GS192558
192987,6142,GT3,2016,WP0AF2A9XGS193140
198900,6634,GT3,2016,WP0AF2A99GS192335
224995,13139,GT3,2019,WP0AF2A96KS164940
184995,3441,GT3,2016,WP0AF2A90GS192109
141991,10001,GT3,2014,WP0AC2A97ES183266
92800,29393,GT3,2005,WP0AC29995S692196
257000,1954,GT3,2019,WP0AF2A91KS165820
194990,9489,GT3,2016,WP0AF2A91GS192085
196900,11910,GT3,2016,WP0AF2A93GS192296
225555,428,GT3,2016,WP0AF2A91GS193205
209991,7471,GT3,2016,WP0AF2A92GS187252
199995,5898,GT3,2016,WP0AF2A98GS192150
229500,16485,GT3,2019,WP0AF2A93KS165236
189900,6823,GT3,2018,WP0AC2A98JS174277
229800,2699,GT3,2019,WP0AF2A96KS164775
144900,6873,GT3,2015,WP0AC2A92FS184133
218999,8734,GT3,2019,WP0AF2A92KS165275
135999,16330,GT3,2015,WP0AC2A90FS183269
228888,600,GT3,2018,WP0AC2A90JS176864
289900,360,GT3,2019,WP0AF2A96KS164923
169990,17181,GT3,2016,WP0AF2A95GS192784
141000,13320,GT3,2015,WP0AC2A90FS184082
204991,4939,GT3,2018,WP0AC2A97JS175551
219995,12900,GT3,2018,WP0AC2A92JS175909
142900,11091,GT3,2015,WP0AC2A95FS189116
229980,6255,GT3,2019,WP0AC2A93KS149269
229000,3005,GT3,2018,WP0AC2A98JS174845
288900,4914,GT3,2019,WP0AF2A98KS165748
234900,8359,GT3,2019,WP0AC2A98KS149400
199997,4805,GT3,2018,WP0AC2A95JS176665
209900,4487,GT3,2018,WP0AC2A94JS174616
236950,12483,GT3,2019,WP0AF2A96KS164596
219950,4286,GT3,2019,WP0AC2A93KS149451
194900,25537,GT3,2011,WP0AC2A92BS783219
249000,2800,GT3,2019,WP0AF2A91KS165896
204989,2096,GT3,2018,WP0AC2A97JS175095
149991,10151,GT3,2010,WP0AC2A96AS783495
149948,16969,GT3,2016,WP0AC2A95GS184130
209991,631,GT3,2018,WP0AC2A95JS177041
212000,4664,GT3,2018,WP0AC2A90JS174662
225000,7903,GT3,2019,WP0AF2A93KS165219
196900,3730,GT3,2018,WP0AC2A96JS174763
229323,1215,GT3,2018,WP0AC2A90JS176251
137895,17247,GT3,2014,WP0AC2A94ES183287
142800,13613,GT3,2015,WP0AC2A93FS183458
229999,6307,GT3,2018,WP0AC2A90JS176492
199995,3453,GT3,2018,WP0AC2A99JS175602
174998,18888,GT3,2007,WP0AC29967S793246
204990,9756,GT3,2016,WP0AF2A92GS192452
129777,19528,GT3,2014,WP0AC2A98ES183499
229881,1276,GT3,2018,WP0AC2A92JS176395
245000,5620,GT3,2018,WP0AC2A9XJS176015
219900,11538,GT3,2018,WP0AC2A99JS176619
205275,5955,GT3,2018,WP0AC2A97JS174206
249888,4373,GT3,2018,WP0AC2A95JS177007
188888,3559,GT3,2018,WP0AC2A94JS175927
146900,5863,GT3,2014,WP0AC2A95ES183492
144995,23797,GT3,2015,WP0AC2A94FS184148
149800,12638,GT3,2016,WP0AC2A94GS184233
199888,10692,GT3,2018,WP0AC2A95JS174558
189900,4670,GT3,2018,WP0AC2A91JS176775
195900,9126,GT3,2018,WP0AC2A94JS174888
244800,4621,GT3,2018,WP0AC2A95JS175998
178990,18927,GT3,2018,WP0AC2A9XJS175933
194516,6825,GT3,2018,WP0AC2A93JS174395
199900,6995,GT3,2018,WP0AC2A94JS174938
124900,33929,GT3,2015,WP0AC2A99FS183755
199000,13600,GT3,2018,WP0AC2A97JS174979
184900,11775,GT3,2018,WP0AC2A9XJS174264
174980,19209,GT3,2018,WP0AC2A97JS174092
209888,881,GT3,2018,WP0AC2A98JS175106
219999,6227,GT3,2018,WP0AC2A99JS175650
253000,917,GT3,2019,WP0AF2A98KS164793
228895,849,GT3,2018,WP0AC2A93JS176714
187777,13603,GT3,2018,WP0AC2A98JS176532
187226,5296,GT3,2018,WP0AC2A92JS175053
279999,3322,GT3,2019,WP0AF2A97KS165210
189950,6036,GT3,2016,WP0AF2A93GS192167
239900,4230,GT3,2018,WP0AC2A96JS176044
209995,7414,GT3,2019,WP0AC2A98KS149140
199998,6124,GT3,2018,WP0AC2A98JS175574
136981,20982,GT3,2014,WP0AC2A97ES183400
188912,4500,GT3,2018,WP0AC2A91JS174797
224800,5298,GT3,2019,WP0AC2A94KS149152
219000,6832,GT3,2018,WP0AC2A93JS174901
269990,2141,GT3,2018,WP0AC2A92JS176400
142950,11690,GT3,2014,WP0AC2A96ES183632
274996,4241,GT3,2019,WP0AF2A90KS164741
193888,6870,GT3,2018,WP0AC2A93JS174252
269996,3701,GT3,2019,WP0AF2A98KS165765
199995,8457,GT3,2018,WP0AC2A93JS175966
179899,31395,GT3,2018,WP0AC2A9XJS175303
149950,11196,GT3,2015,WP0AC2A98FS183195
139895,34014,GT3,2011,WP0AC2A93BS783472
289000,7050,GT3,2019,WP0AF2A95KS164928
149900,11635,GT3,2015,WP0AC2A95FS183557
199995,7434,GT3,2018,WP0AC2A94JS176480
147900,7513,GT3,2015,WP0AC2A91FS183703
239990,6211,GT3,2019,WP0AF2A94KS165441
229426,2782,GT3,2018,WP0AC2A9XJS176225
145991,2096,GT3,2015,WP0AC2A98FS184024
249995,3552,GT3,2019,WP0AC2A90KS149178
229991,3058,GT3,2018,WP0AC2A96JS176660
199991,4773,GT3,2018,WP0AC2A93JS175997
198950,9363,GT3,2018,WP0AC2A92JS175618
238250,3703,GT3,2018,WP0AC2A95JS175158
269995,7185,GT3,2019,WP0AF2A96KS164291
249990,4992,GT3,2019,WP0AC2A92KS149215
229991,2810,GT3,2018,WP0AC2A9XJS176757
209991,5538,GT3,2018,WP0AC2A90JS175844
196049,5143,GT3,2018,WP0AC2A9XJS176273
184990,12815,GT3,2016,WP0AF2A95GS192106
199990,5734,GT3,2016,WP0AF2A96GS187271
184990,4379,GT3,2019,WP0AC2A90KS149116
249995,8263,GT3,2018,WP0AC2A97JS175906
249995,4206,GT3,2019,WP0AF2A90KS164609
199990,3284,GT3,2016,WP0AF2A96GS192938
239900,8790,GT3,2019,WP0AF2A97KS164493
249325,172,GT3,2019,WP0AF2A95KS164489
199990,33886,GT3,2018,WP0AC2A93JS175711
246900,2300,GT3,2019,WP0AF2A91KS165588
189990,1700,GT3,2018,WP0AC2A96JS175248
128895,25013,Turbo-S,2014,WP0AD2A91ES166556
141888,12984,Turbo-S,2014,WP0AD2A91ES166458
142500,7778,Turbo-S,2014,WP0AD2A99ES166241
171893,7641,Turbo-S,2016,WP0AD2A9XGS166509
158995,16281,Turbo-S,2017,WP0AD2A91HS166089
167666,13654,Turbo-S,2018,WP0AD2A9XJS156893
131995,20375,Turbo-S,2014,WP0CD2A98ES173299
139990,12440,Turbo-S,2015,WP0AD2A91FS166610
137777,33554,Turbo-S,2016,WP0CD2A99GS178241
104990,40148,Turbo-S,2012,WP0AD2A99CS766478
208328,5061,Turbo-S,2019,WP0AD2A96KS140966
144444,56154,Turbo-S,2017,WP0AD2A99HS166230
161900,30599,Turbo-S,2017,WP0AD2A96HS167416
94991,41571,Turbo-S,2011,WP0AD2A92BS766921
138895,18795,Turbo-S,2014,WP0AD2A90ES166225
159481,23946,Turbo-S,2017,WP0AD2A96HS166122
135900,24196,Turbo-S,2014,WP0AD2A92ES167215
134900,23141,Turbo-S,2014,WP0AD2A95ES166978
174000,19855,Turbo-S,2018,WP0AD2A99JS156481
184990,6105,Turbo-S,2018,WP0AD2A97JS156480
185900,14195,Turbo-S,2019,WP0AD2A92KS140236
199995,850,Turbo-S,2019,WP0AD2A92KS140611
140987,12460,Turbo-S,2015,WP0AD2A9XFS167108
179995,12031,Turbo-S,2016,WP0AD2A92GS166293
125991,40895,Turbo-S,2014,WP0AD2A99ES166529
122816,10550,Turbo-S,2013,WP0CD2A96DS773107
129000,25925,Turbo-S,2014,WP0CD2A96ES173222
197900,4919,Turbo-S,2018,WP0CD2A99JS162080
175000,28292,Turbo-S,2016,WP0AD2A95GS166286
221950,2752,Turbo-S,2019,WP0CD2A93KS144983
138000,9026,Turbo-S,2014,WP0AD2A97ES167775
142995,11900,Turbo-S,2014,WP0CD2A9XES173403
163999,11347,Turbo-S,2017,WP0AD2A96HS167366
198888,13415,Turbo-S,2019,WP0AD2A98KS140340
184795,15411,Turbo-S,2018,WP0AD2A99JS156447
134904,24638,Turbo-S,2015,WP0AD2A96FS166070
102888,55153,Turbo-S,2012,WP0AD2A9XCS766098
198000,2867,Turbo-S,2019,WP0AD2A95KS140747
199990,9895,Turbo-S,2019,WP0AD2A91KS140129
224951,753,Turbo-S,2019,WP0AD2A98KS140953
279995,897,Turbo-S,2021,WP0AD2A99MS257377
149990,41189,Turbo-S,2018,WP0AD2A98JS156438
129900,30184,Turbo-S,2014,WP0AD2A96ES166875
165900,26433,Turbo-S,2018,WP0CD2A95JS162061
289995,1721,Turbo-S,2019,WP0CD2A98KS144624
155500,16614,Turbo-S,2015,WP0CD2A99FS178397
309888,3430,Turbo-S,2021,WP0AD2A96MS257076
159995,15600,Turbo-S,2017,WP0CD2A9XHS178556
192480,22898,Turbo-S,2019,WP0AD2A99KS141013
179997,15659,Turbo-S,2016,WP0AD2A9XGS166140
183000,18848,Turbo-S,2019,WP0AD2A97KS140135
139999,36857,Turbo-S,2015,WP0AD2A92FS166485
284777,970,Turbo-S,2021,WP0AD2A93MS257391
148888,23174,Turbo-S,2015,WP0CD2A99FS172132
324898,3375,Turbo-S,2021,WP0CD2A99MS263186
119900,20539,Turbo-S,2011,WP0CD2A98BS773154
149990,27551,Turbo-S,2015,WP0CD2A96FS178602
125998,17923,Turbo-S,2013,WP0CD2A96DS773169
170000,17691,Turbo-S,2016,WP0AD2A91GS166608
299000,2457,Turbo-S,2021,WP0AD2A98MS257080
183989,12656,Turbo-S,2018,WP0AD2A92JS156936
279555,931,Turbo-S,2021,WP0AD2A93MS257942
98888,65110,Turbo-S,2011,WP0AD2A91BS766120
193800,13643,Turbo-S,2018,WP0AD2A96JS156499
123900,11188,Turbo-S,2012,WP0CD2A9XCS773190
190400,8906,Turbo-S,2016,WP0AD2A94GS166571
174988,12913,Turbo-S,2017,WP0CD2A99HS178225
309888,1537,Turbo-S,2021,WP0CD2A96MS263677
149995,15363,Turbo-S,2015,WP0AD2A91FS166719
119900,15015,Turbo-S,2011,WP0CD2A9XBS773611
127600,38244,Turbo-S,2012,WP0AD2A96CS766289
184500,11751,Turbo-S,2017,WP0CD2A90HS178128
199991,8471,Turbo-S,2019,WP0AD2A91KS140468
179995,10638,Turbo-S,2017,WP0AD2A99HS166485
72900,36439,Turbo-S,2005,WP0CB29935S675406
139995,20800,Turbo-S,2015,WP0AD2A96FS160284
199900,2171,Turbo-S,2017,WP0AD2A97HS166596
139900,29875,Turbo-S,2015,WP0CD2A99FS178500
109995,32678,Turbo-S,2011,WP0AD2A95BS766749
309998,970,Turbo-S,2019,WP0CD2A97KS144520
179898,14329,Turbo-S,2018,WP0AD2A98JS156455
184881,13645,Turbo-S,2018,WP0AD2A94JS156257
189900,5416,Turbo-S,2018,WP0CD2A93JS162351
179990,12176,Turbo-S,2017,WP0AD2A99HS167538
155555,32215,Turbo-S,2017,WP0CD2A94HS178911
209900,2733,Turbo-S,2019,WP0AD2A92KS140558
159911,33593,Turbo-S,2017,WP0AD2A90HS166360
199900,13049,Turbo-S,2019,WP0AD2A91KS140700
159900,8510,Turbo-S,2015,WP0AD2A93FS160243
168750,7000,Turbo-S,2015,WP0AD2A99FS166824
159998,8615,Turbo-S,2014,WP0AD2A93ES167174
120000,14681,Turbo-S,2011,WP0AD2A90BS766156
179990,3312,Turbo-S,2016,WP0AD2A9XGS166252
134881,38976,Turbo-S,2014,WP0AD2A93ES167479
108900,18744,Turbo-S,2011,WP0AD2A92BS766322
229555,125,Turbo-S,2019,WP0CD2A94KS144992
135978,46810,Turbo-S,2015,WP0CD2A9XFS178067
212841,3263,Turbo-S,2019,WP0AD2A99KS140539
279900,2054,Turbo-S,2021,WP0AD2A93MS257133
139900,24866,Turbo-S,2014,WP0CD2A93ES173663
210000,6545,Turbo-S,2019,WP0CD2A93KS145003
191990,4982,Turbo-S,2019,WP0AD2A94KS140559
209995,10563,Turbo-S,2019,WP0AD2A90KS140154
144490,26588,Turbo-S,2015,WP0CD2A92FS178502
